filename,split,classe,simbologia,payload,params
images/train/wrinkled_ribbon/code128_052.png,train,wrinkled_ribbon,code128,CBUG7RQ8,"{""n_faixas"": 8, ""slope"": 0.104}"
images/train/wrinkled_ribbon/code39_053.png,train,wrinkled_ribbon,code39,KOE6RNJLK,"{""n_faixas"": 6, ""slope"": 0.164}"
images/train/wrinkled_ribbon/code39_054.png,train,wrinkled_ribbon,code39,KI6CJDKQL7,"{""n_faixas"": 7, ""slope"": 0.164}"
images/train/wrinkled_ribbon/datamatrix_055.png,train,wrinkled_ribbon,datamatrix,CB6QKV3EO,"{""n_faixas"": 7, ""slope"": 0.134}"
images/train/wrinkled_ribbon/itf_056.png,train,wrinkled_ribbon,itf,172980,"{""n_faixas"": 7, ""slope"": 0.153}"
images/train/wrinkled_ribbon/code128_057.png,train,wrinkled_ribbon,code128,CB80QMAA7H,"{""n_faixas"": 8, ""slope"": 0.081}"
images/train/wrinkled_ribbon/datamatrix_058.png,train,wrinkled_ribbon,datamatrix,CB0994LX9,"{""n_faixas"": 8, ""slope"": 0.148}"
images/train/wrinkled_ribbon/itf_059.png,train,wrinkled_ribbon,itf,0260127961,"{""n_faixas"": 4, ""slope"": 0.117}"
images/train/wrinkled_ribbon/qr_060.png,train,wrinkled_ribbon,qr,CB2AM7SMC67,"{""n_faixas"": 5, ""slope"": 0.166}"
images/train/wrinkled_ribbon/itf_061.png,train,wrinkled_ribbon,itf,118489,"{""n_faixas"": 6, ""slope"": 0.129}"
images/val/wrinkled_ribbon/ean13_062.png,val,wrinkled_ribbon,ean13,184894769735,"{""n_faixas"": 7, ""slope"": 0.175}"
images/val/wrinkled_ribbon/itf_063.png,val,wrinkled_ribbon,itf,0434165182,"{""n_faixas"": 7, ""slope"": 0.124}"
images/val/wrinkled_ribbon/code39_064.png,val,wrinkled_ribbon,code39,HF5A8C,"{""n_faixas"": 7, ""slope"": 0.132}"
images/val/wrinkled_ribbon/itf_065.png,val,wrinkled_ribbon,itf,62718750,"{""n_faixas"": 4, ""slope"": 0.174}"
images/val/wrinkled_ribbon/ean13_066.png,val,wrinkled_ribbon,ean13,527636556472,"{""n_faixas"": 8, ""slope"": 0.098}"
images/val/wrinkled_ribbon/code39_067.png,val,wrinkled_ribbon,code39,8U5TQ9DZGK,"{""n_faixas"": 4, ""slope"": 0.11}"
images/val/wrinkled_ribbon/code128_068.png,val,wrinkled_ribbon,code128,CBM8LSWU65,"{""n_faixas"": 7, ""slope"": 0.205}"
images/val/wrinkled_ribbon/ean13_069.png,val,wrinkled_ribbon,ean13,496475987622,"{""n_faixas"": 4, ""slope"": 0.098}"
images/val/wrinkled_ribbon/datamatrix_070.png,val,wrinkled_ribbon,datamatrix,CB7FGQJFYTO,"{""n_faixas"": 5, ""slope"": 0.183}"
images/val/wrinkled_ribbon/ean8_071.png,val,wrinkled_ribbon,ean8,8487282,"{""n_faixas"": 8, ""slope"": 0.164}"
images/val/wrinkled_ribbon/datamatrix_072.png,val,wrinkled_ribbon,datamatrix,CBWS48A54,"{""n_faixas"": 6, ""slope"": 0.081}"
images/val/wrinkled_ribbon/ean8_073.png,val,wrinkled_ribbon,ean8,6341638,"{""n_faixas"": 8, ""slope"": 0.193}"
images/val/wrinkled_ribbon/ean8_074.png,val,wrinkled_ribbon,ean8,3502080,"{""n_faixas"": 5, ""slope"": 0.216}"
images/test/wrinkled_ribbon/ean13_075.png,test,wrinkled_ribbon,ean13,705120461872,"{""n_faixas"": 5, ""slope"": 0.205}"
images/test/wrinkled_ribbon/datamatrix_076.png,test,wrinkled_ribbon,datamatrix,CB7N4YTU,"{""n_faixas"": 5, ""slope"": 0.168}"
images/test/wrinkled_ribbon/code39_077.png,test,wrinkled_ribbon,code39,P1UAKR,"{""n_faixas"": 8, ""slope"": 0.097}"
images/test/wrinkled_ribbon/datamatrix_078.png,test,wrinkled_ribbon,datamatrix,CBDWJ8GI,"{""n_faixas"": 7, ""slope"": 0.113}"
images/test/wrinkled_ribbon/itf_079.png,test,wrinkled_ribbon,itf,7392855749,"{""n_faixas"": 8, ""slope"": 0.102}"
images/test/wrinkled_ribbon/ean13_080.png,test,wrinkled_ribbon,ean13,186387829456,"{""n_faixas"": 6, ""slope"": 0.095}"
images/test/wrinkled_ribbon/ean8_081.png,test,wrinkled_ribbon,ean8,7899405,"{""n_faixas"": 5, ""slope"": 0.165}"
images/test/wrinkled_ribbon/datamatrix_082.png,test,wrinkled_ribbon,datamatrix,CBR7CETE,"{""n_faixas"": 5, ""slope"": 0.214}"
images/test/wrinkled_ribbon/ean8_083.png,test,wrinkled_ribbon,ean8,1957612,"{""n_faixas"": 5, ""slope"": 0.157}"
images/test/wrinkled_ribbon/ean13_084.png,test,wrinkled_ribbon,ean13,939836845776,"{""n_faixas"": 4, ""slope"": 0.182}"
images/test/wrinkled_ribbon/qr_085.png,test,wrinkled_ribbon,qr,CB969JGC3W,"{""n_faixas"": 5, ""slope"": 0.099}"
images/test/wrinkled_ribbon/qr_086.png,test,wrinkled_ribbon,qr,CB4L5GTCYF,"{""n_faixas"": 4, ""slope"": 0.209}"
images/test/wrinkled_ribbon/qr_087.png,test,wrinkled_ribbon,qr,CBDT7CU8JU6,"{""n_faixas"": 5, ""slope"": 0.101}"
images/test/wrinkled_ribbon/itf_088.png,test,wrinkled_ribbon,itf,0864168622,"{""n_faixas"": 7, ""slope"": 0.158}"
images/test/wrinkled_ribbon/code39_089.png,test,wrinkled_ribbon,code39,WBTKW2J2,"{""n_faixas"": 4, ""slope"": 0.209}"
images/train/burnt_spot/ean13_000.png,train,burnt_spot,ean13,051477053833,"{""n_manchas"": 9}"
images/train/burnt_spot/code128_001.png,train,burnt_spot,code128,CBM639BCP,"{""n_manchas"": 9}"
images/train/burnt_spot/code39_002.png,train,burnt_spot,code39,PJ1TV28IN,"{""n_manchas"": 7}"
images/train/burnt_spot/qr_003.png,train,burnt_spot,qr,CBJMGILBRO,"{""n_manchas"": 8}"
images/train/burnt_spot/ean8_004.png,train,burnt_spot,ean8,9757366,"{""n_manchas"": 5}"
images/train/burnt_spot/ean13_005.png,train,burnt_spot,ean13,472649082771,"{""n_manchas"": 6}"
images/train/burnt_spot/ean8_006.png,train,burnt_spot,ean8,8926860,"{""n_manchas"": 7}"
images/train/burnt_spot/ean8_007.png,train,burnt_spot,ean8,3397767,"{""n_manchas"": 6}"
images/train/burnt_spot/qr_008.png,train,burnt_spot,qr,CB9L3XCFTUXY,"{""n_manchas"": 6}"
images/train/burnt_spot/datamatrix_009.png,train,burnt_spot,datamatrix,CB1UQ7WI57,"{""n_manchas"": 12}"
images/train/burnt_spot/ean13_010.png,train,burnt_spot,ean13,770272785760,"{""n_manchas"": 9}"
images/train/burnt_spot/code39_011.png,train,burnt_spot,code39,XCMF26,"{""n_manchas"": 5}"
images/train/burnt_spot/code128_012.png,train,burnt_spot,code128,CBFV3CG7TBTN,"{""n_manchas"": 10}"
images/train/burnt_spot/code128_013.png,train,burnt_spot,code128,CBDF1ZL2WTV,"{""n_manchas"": 8}"
images/train/burnt_spot/datamatrix_014.png,train,burnt_spot,datamatrix,CBI6GZGU9E,"{""n_manchas"": 9}"
images/train/burnt_spot/datamatrix_015.png,train,burnt_spot,datamatrix,CBLTZEGYU5D,"{""n_manchas"": 6}"
images/train/burnt_spot/ean8_016.png,train,burnt_spot,ean8,5190986,"{""n_manchas"": 7}"
images/train/burnt_spot/datamatrix_017.png,train,burnt_spot,datamatrix,CB0JSIIAEB,"{""n_manchas"": 7}"
images/train/burnt_spot/ean8_018.png,train,burnt_spot,ean8,8950097,"{""n_manchas"": 10}"
images/train/burnt_spot/ean13_019.png,train,burnt_spot,ean13,079290490471,"{""n_manchas"": 7}"
images/train/burnt_spot/ean13_020.png,train,burnt_spot,ean13,129276637239,"{""n_manchas"": 10}"
images/train/burnt_spot/itf_021.png,train,burnt_spot,itf,4544149673,"{""n_manchas"": 8}"
images/train/burnt_spot/qr_022.png,train,burnt_spot,qr,CBFIYLHL,"{""n_manchas"": 9}"
images/train/burnt_spot/ean8_023.png,train,burnt_spot,ean8,4101194,"{""n_manchas"": 12}"
images/train/burnt_spot/ean13_024.png,train,burnt_spot,ean13,328063461571,"{""n_manchas"": 12}"
images/train/burnt_spot/ean13_025.png,train,burnt_spot,ean13,179291117993,"{""n_manchas"": 6}"
images/train/burnt_spot/itf_026.png,train,burnt_spot,itf,219620,"{""n_manchas"": 12}"
images/train/burnt_spot/qr_027.png,train,burnt_spot,qr,CBRDMHJ45,"{""n_manchas"": 7}"
images/train/burnt_spot/qr_028.png,train,burnt_spot,qr,CBOHUOGP0M,"{""n_manchas"": 11}"
images/train/burnt_spot/itf_029.png,train,burnt_spot,itf,983168,"{""n_manchas"": 12}"
images/train/burnt_spot/ean13_030.png,train,burnt_spot,ean13,279907726257,"{""n_manchas"": 5}"
images/train/burnt_spot/qr_031.png,train,burnt_spot,qr,CBDHYX3CXX,"{""n_manchas"": 7}"
images/train/burnt_spot/code128_032.png,train,burnt_spot,code128,CB88S2XEM3F,"{""n_manchas"": 6}"
images/train/burnt_spot/qr_033.png,train,burnt_spot,qr,CBSMEBO7,"{""n_manchas"": 10}"
images/train/burnt_spot/datamatrix_034.png,train,burnt_spot,datamatrix,CBKPHCUI2,"{""n_manchas"": 9}"
images/train/burnt_spot/datamatrix_035.png,train,burnt_spot,datamatrix,CBJ2VH4CI9HT,"{""n_manchas"": 5}"
images/train/burnt_spot/itf_036.png,train,burnt_spot,itf,37599805,"{""n_manchas"": 11}"
images/train/burnt_spot/ean8_037.png,train,burnt_spot,ean8,2879232,"{""n_manchas"": 11}"
images/train/burnt_spot/itf_038.png,train,burnt_spot,itf,257252,"{""n_manchas"": 5}"
images/train/burnt_spot/qr_039.png,train,burnt_spot,qr,CBRXG8WJAI,"{""n_manchas"": 9}"
images/train/burnt_spot/itf_040.png,train,burnt_spot,itf,24013223,"{""n_manchas"": 9}"
images/train/burnt_spot/datamatrix_041.png,train,burnt_spot,datamatrix,CBWWK6P6EG,"{""n_manchas"": 5}"
images/train/burnt_spot/ean8_042.png,train,burnt_spot,ean8,6383615,"{""n_manchas"": 6}"
images/train/burnt_spot/datamatrix_043.png,train,burnt_spot,datamatrix,CBME4XLA5GZ,"{""n_manchas"": 12}"
images/train/burnt_spot/code128_044.png,train,burnt_spot,code128,CB5BLYUJ,"{""n_manchas"": 9}"
images/train/burnt_spot/code39_045.png,train,burnt_spot,code39,1ITY5H598,"{""n_manchas"": 12}"
images/train/burnt_spot/itf_046.png,train,burnt_spot,itf,07698640,"{""n_manchas"": 12}"
images/train/burnt_spot/qr_047.png,train,burnt_spot,qr,CB6T18UM0Z,"{""n_manchas"": 9}"
images/train/burnt_spot/code128_048.png,train,burnt_spot,code128,CB0RSKQPZ,"{""n_manchas"": 8}"
images/train/burnt_spot/datamatrix_049.png,train,burnt_spot,datamatrix,CB0XFZIP,"{""n_manchas"": 6}"
images/train/burnt_spot/ean13_050.png,train,burnt_spot,ean13,764907851586,"{""n_manchas"": 12}"
images/train/burnt_spot/ean13_051.png,train,burnt_spot,ean13,177656124815,"{""n_manchas"": 11}"
images/train/burnt_spot/itf_052.png,train,burnt_spot,itf,008931,"{""n_manchas"": 12}"
images/train/burnt_spot/ean13_053.png,train,burnt_spot,ean13,397359710725,"{""n_manchas"": 11}"
images/train/burnt_spot/code39_054.png,train,burnt_spot,code39,RX1SQQ7U1,"{""n_manchas"": 7}"
images/train/burnt_spot/datamatrix_055.png,train,burnt_spot,datamatrix,CBHWFNSLK,"{""n_manchas"": 9}"
images/train/burnt_spot/itf_056.png,train,burnt_spot,itf,0509759230,"{""n_manchas"": 9}"
images/train/burnt_spot/ean8_057.png,train,burnt_spot,ean8,4996165,"{""n_manchas"": 7}"
images/train/burnt_spot/itf_058.png,train,burnt_spot,itf,810818,"{""n_manchas"": 11}"
images/train/burnt_spot/qr_059.png,train,burnt_spot,qr,CB3Z5TXZTFI,"{""n_manchas"": 7}"
images/train/burnt_spot/code128_060.png,train,burnt_spot,code128,CBPMSZDVAG1,"{""n_manchas"": 11}"
images/train/burnt_spot/datamatrix_061.png,train,burnt_spot,datamatrix,CBISY0X4KNS,"{""n_manchas"": 6}"
images/val/burnt_spot/itf_062.png,val,burnt_spot,itf,156193,"{""n_manchas"": 6}"
images/val/burnt_spot/code39_063.png,val,burnt_spot,code39,265GJXVI,"{""n_manchas"": 6}"
images/val/burnt_spot/datamatrix_064.png,val,burnt_spot,datamatrix,CB0037XB2JA,"{""n_manchas"": 6}"
images/val/burnt_spot/datamatrix_065.png,val,burnt_spot,datamatrix,CB7JZ2N82W,"{""n_manchas"": 11}"
images/val/burnt_spot/ean8_066.png,val,burnt_spot,ean8,4907539,"{""n_manchas"": 8}"
images/val/burnt_spot/itf_067.png,val,burnt_spot,itf,49767762,"{""n_manchas"": 7}"
images/val/burnt_spot/code128_068.png,val,burnt_spot,code128,CBJ0DTSNL,"{""n_manchas"": 12}"
images/val/burnt_spot/datamatrix_069.png,val,burnt_spot,datamatrix,CB9H9FM8D7,"{""n_manchas"": 8}"
images/val/burnt_spot/code128_070.png,val,burnt_spot,code128,CBKSJLQFJT0K,"{""n_manchas"": 5}"
images/val/burnt_spot/ean8_071.png,val,burnt_spot,ean8,1405786,"{""n_manchas"": 6}"
images/val/burnt_spot/itf_072.png,val,burnt_spot,itf,87007942,"{""n_manchas"": 5}"
images/val/burnt_spot/ean13_073.png,val,burnt_spot,ean13,639855474355,"{""n_manchas"": 8}"
images/val/burnt_spot/datamatrix_074.png,val,burnt_spot,datamatrix,CBH3XM2A,"{""n_manchas"": 8}"
images/test/burnt_spot/qr_075.png,test,burnt_spot,qr,CBLEIEIQO7RM,"{""n_manchas"": 5}"
images/test/burnt_spot/qr_076.png,test,burnt_spot,qr,CBDR082UA,"{""n_manchas"": 11}"
images/test/burnt_spot/ean8_077.png,test,burnt_spot,ean8,9110065,"{""n_manchas"": 6}"
images/test/burnt_spot/itf_078.png,test,burnt_spot,itf,1507859311,"{""n_manchas"": 5}"
images/test/burnt_spot/ean13_079.png,test,burnt_spot,ean13,498227495450,"{""n_manchas"": 7}"
images/test/burnt_spot/ean8_080.png,test,burnt_spot,ean8,3033793,"{""n_manchas"": 8}"
images/test/burnt_spot/code39_081.png,test,burnt_spot,code39,BLQGBIY,"{""n_manchas"": 6}"
images/test/burnt_spot/code39_082.png,test,burnt_spot,code39,M8SJUP,"{""n_manchas"": 5}"
images/test/burnt_spot/qr_083.png,test,burnt_spot,qr,CB4RZCNOM2P,"{""n_manchas"": 11}"
images/test/burnt_spot/ean13_084.png,test,burnt_spot,ean13,148881431115,"{""n_manchas"": 5}"
images/test/burnt_spot/qr_085.png,test,burnt_spot,qr,CB46JZOO,"{""n_manchas"": 8}"
images/test/burnt_spot/ean13_086.png,test,burnt_spot,ean13,536668459090,"{""n_manchas"": 7}"
images/test/burnt_spot/code128_087.png,test,burnt_spot,code128,CBSNOS7E3DX,"{""n_manchas"": 5}"
images/test/burnt_spot/qr_088.png,test,burnt_spot,qr,CBKTM63RMAJ,"{""n_manchas"": 12}"
images/test/burnt_spot/code128_089.png,test,burnt_spot,code128,CB509HXEG,"{""n_manchas"": 10}"
images/train/light_print/code39_000.png,train,light_print,code39,BGLSH8Z,"{""fator"": 0.38}"
images/train/light_print/qr_001.png,train,light_print,qr,CBN2D7GYT2DA,"{""fator"": 0.36}"
images/train/light_print/code128_002.png,train,light_print,code128,CBVMEOGK,"{""fator"": 0.49}"
images/train/light_print/itf_003.png,train,light_print,itf,866133,"{""fator"": 0.37}"
images/train/light_print/qr_004.png,train,light_print,qr,CBXCEN0T5G,"{""fator"": 0.49}"
images/train/light_print/qr_005.png,train,light_print,qr,CBIVLU4EVB2,"{""fator"": 0.43}"
images/train/light_print/code128_006.png,train,light_print,code128,CBP1PFDIX5,"{""fator"": 0.41}"
images/train/light_print/ean8_007.png,train,light_print,ean8,5245086,"{""fator"": 0.48}"
images/train/light_print/qr_008.png,train,light_print,qr,CBOY7UL2A,"{""fator"": 0.36}"
images/train/light_print/code39_009.png,train,light_print,code39,L9NP6F,"{""fator"": 0.44}"
images/train/light_print/ean13_010.png,train,light_print,ean13,497347156627,"{""fator"": 0.44}"
images/train/light_print/code128_011.png,train,light_print,code128,CB1FT8J9LQY,"{""fator"": 0.44}"
images/train/light_print/code39_012.png,train,light_print,code39,AA6X5Z0,"{""fator"": 0.54}"
images/train/light_print/ean8_013.png,train,light_print,ean8,0169236,"{""fator"": 0.54}"
images/train/light_print/ean13_014.png,train,light_print,ean13,066337050249,"{""fator"": 0.44}"
images/train/light_print/code128_015.png,train,light_print,code128,CBFYZF7M,"{""fator"": 0.53}"
images/train/light_print/ean8_016.png,train,light_print,ean8,9461195,"{""fator"": 0.51}"
images/train/light_print/ean8_017.png,train,light_print,ean8,0116864,"{""fator"": 0.5}"
images/train/light_print/ean8_018.png,train,light_print,ean8,9323023,"{""fator"": 0.4}"
images/train/light_print/code39_019.png,train,light_print,code39,SFYHRE,"{""fator"": 0.42}"
images/train/light_print/code128_020.png,train,light_print,code128,CBCGN7AY7R54,"{""fator"": 0.5}"
images/train/light_print/ean13_021.png,train,light_print,ean13,669055107620,"{""fator"": 0.47}"
images/train/light_print/qr_022.png,train,light_print,qr,CB60MAUBXCU,"{""fator"": 0.49}"
images/train/light_print/ean8_023.png,train,light_print,ean8,1649328,"{""fator"": 0.53}"
images/train/light_print/itf_024.png,train,light_print,itf,27178333,"{""fator"": 0.38}"
images/train/light_print/ean13_025.png,train,light_print,ean13,643471287153,"{""fator"": 0.54}"
images/train/light_print/qr_026.png,train,light_print,qr,CB91OOQHSFH,"{""fator"": 0.37}"
images/train/light_print/ean8_027.png,train,light_print,ean8,9040983,"{""fator"": 0.52}"
images/train/light_print/itf_028.png,train,light_print,itf,9931608752,"{""fator"": 0.51}"
images/train/light_print/datamatrix_029.png,train,light_print,datamatrix,CBUT6HR4,"{""fator"": 0.48}"
images/train/light_print/code39_030.png,train,light_print,code39,ODL5ZTK,"{""fator"": 0.55}"
images/train/light_print/ean8_031.png,train,light_print,ean8,1844386,"{""fator"": 0.37}"
images/train/light_print/ean13_032.png,train,light_print,ean13,729277423330,"{""fator"": 0.42}"
images/train/light_print/qr_033.png,train,light_print,qr,CBDGW4LDH,"{""fator"": 0.55}"
images/train/light_print/code39_034.png,train,light_print,code39,5TLYF3YR2,"{""fator"": 0.42}"
images/train/light_print/code128_035.png,train,light_print,code128,CB4RGLY41TIG,"{""fator"": 0.42}"
images/train/light_print/ean8_036.png,train,light_print,ean8,8887189,"{""fator"": 0.46}"
images/train/light_print/code128_037.png,train,light_print,code128,CBLA92UHC,"{""fator"": 0.38}"
images/train/light_print/itf_038.png,train,light_print,itf,58260340,"{""fator"": 0.54}"
images/train/light_print/qr_039.png,train,light_print,qr,CB7W86NGCP,"{""fator"": 0.36}"
images/train/light_print/itf_040.png,train,light_print,itf,42961844,"{""fator"": 0.43}"
images/train/light_print/itf_041.png,train,light_print,itf,143598,"{""fator"": 0.47}"
images/train/light_print/code128_042.png,train,light_print,code128,CBH8H90EVF,"{""fator"": 0.42}"
images/train/light_print/code39_043.png,train,light_print,code39,GHL7T5G7W,"{""fator"": 0.49}"
images/train/light_print/ean8_044.png,train,light_print,ean8,2588967,"{""fator"": 0.47}"
images/train/light_print/ean13_045.png,train,light_print,ean13,053967275784,"{""fator"": 0.41}"
images/train/light_print/ean13_046.png,train,light_print,ean13,651113129014,"{""fator"": 0.46}"
images/train/light_print/qr_047.png,train,light_print,qr,CB4568HZA,"{""fator"": 0.47}"
images/train/light_print/code39_048.png,train,light_print,code39,C2K7OLEXI6,"{""fator"": 0.42}"
images/train/light_print/datamatrix_049.png,train,light_print,datamatrix,CBHST4SQNAZN,"{""fator"": 0.53}"
images/train/light_print/itf_050.png,train,light_print,itf,05097545,"{""fator"": 0.37}"
images/train/light_print/itf_051.png,train,light_print,itf,2617024376,"{""fator"": 0.42}"
images/train/light_print/qr_052.png,train,light_print,qr,CBKIW1AWMHM,"{""fator"": 0.41}"
images/train/light_print/ean8_053.png,train,light_print,ean8,4167872,"{""fator"": 0.41}"
images/train/light_print/ean8_054.png,train,light_print,ean8,2110225,"{""fator"": 0.45}"
images/train/light_print/qr_055.png,train,light_print,qr,CB14SS5F,"{""fator"": 0.5}"
images/train/light_print/datamatrix_056.png,train,light_print,datamatrix,CBP1M4G6LM,"{""fator"": 0.55}"
images/train/light_print/code39_057.png,train,light_print,code39,BMFDY07TO,"{""fator"": 0.39}"
images/train/light_print/ean13_058.png,train,light_print,ean13,635020005347,"{""fator"": 0.41}"
images/train/light_print/qr_059.png,train,light_print,qr,CB9IVXX7,"{""fator"": 0.47}"
images/train/light_print/itf_060.png,train,light_print,itf,093371,"{""fator"": 0.36}"
images/train/light_print/code128_061.png,train,light_print,code128,CBM09Q9WX,"{""fator"": 0.44}"
images/val/light_print/itf_062.png,val,light_print,itf,294240,"{""fator"": 0.54}"
images/val/light_print/itf_063.png,val,light_print,itf,278686,"{""fator"": 0.43}"
images/val/light_print/datamatrix_064.png,val,light_print,datamatrix,CB367QTOSR9H,"{""fator"": 0.38}"
images/val/light_print/code39_065.png,val,light_print,code39,DPN8HAWX,"{""fator"": 0.41}"
images/val/light_print/ean13_066.png,val,light_print,ean13,500534240891,"{""fator"": 0.49}"
images/val/light_print/code39_067.png,val,light_print,code39,OURNZJ2O1,"{""fator"": 0.42}"
images/val/light_print/code39_068.png,val,light_print,code39,5LSBTKLZME,"{""fator"": 0.38}"
images/val/light_print/code39_069.png,val,light_print,code39,GYYBHA,"{""fator"": 0.5}"
images/val/light_print/code128_070.png,val,light_print,code128,CBG8VFMI,"{""fator"": 0.45}"
images/val/light_print/qr_071.png,val,light_print,qr,CB8HBCG8SG,"{""fator"": 0.45}"
images/val/light_print/qr_072.png,val,light_print,qr,CBOYH5KHOG,"{""fator"": 0.54}"
images/val/light_print/code128_073.png,val,light_print,code128,CBJL17VL,"{""fator"": 0.49}"
images/val/light_print/ean8_074.png,val,light_print,ean8,5410225,"{""fator"": 0.38}"
images/test/light_print/qr_075.png,test,light_print,qr,CBJFUILYWU,"{""fator"": 0.45}"
images/test/light_print/code39_076.png,test,light_print,code39,09588588O,"{""fator"": 0.43}"
images/test/light_print/qr_077.png,test,light_print,qr,CBPXANBX,"{""fator"": 0.46}"
images/test/light_print/datamatrix_078.png,test,light_print,datamatrix,CBS3J90PN,"{""fator"": 0.52}"
images/test/light_print/ean8_079.png,test,light_print,ean8,5019179,"{""fator"": 0.52}"
images/test/light_print/datamatrix_080.png,test,light_print,datamatrix,CBJL4I7T40V,"{""fator"": 0.44}"
images/test/light_print/itf_081.png,test,light_print,itf,820667,"{""fator"": 0.46}"
images/test/light_print/code128_082.png,test,light_print,code128,CBYINZDOZL9E,"{""fator"": 0.51}"
images/test/light_print/qr_083.png,test,light_print,qr,CBMRGGEXVBP,"{""fator"": 0.41}"
images/test/light_print/qr_084.png,test,light_print,qr,CBPRFC4C,"{""fator"": 0.36}"
images/test/light_print/itf_085.png,test,light_print,itf,565215,"{""fator"": 0.43}"
images/test/light_print/ean8_086.png,test,light_print,ean8,7904227,"{""fator"": 0.37}"
images/test/light_print/code39_087.png,test,light_print,code39,677V2IV,"{""fator"": 0.41}"
images/test/light_print/code39_088.png,test,light_print,code39,EJ5GAJT,"{""fator"": 0.46}"
images/test/light_print/code39_089.png,test,light_print,code39,RXWFEL,"{""fator"": 0.49}"
images/train/uneven_pressure/code128_000.png,train,uneven_pressure,code128,CB5CXSZ0I2X6,"{""blur"": 2.04}"
images/train/uneven_pressure/qr_001.png,train,uneven_pressure,qr,CBDP9AJG,"{""blur"": 1.49}"
images/train/uneven_pressure/qr_002.png,train,uneven_pressure,qr,CB3GFLGZ1MZV,"{""blur"": 1.26}"
images/train/uneven_pressure/ean8_003.png,train,uneven_pressure,ean8,2359096,"{""blur"": 1.26}"
images/train/uneven_pressure/ean8_004.png,train,uneven_pressure,ean8,4421214,"{""blur"": 1.61}"
images/train/uneven_pressure/code128_005.png,train,uneven_pressure,code128,CBVTKMW0448,"{""blur"": 1.89}"
images/train/uneven_pressure/itf_006.png,train,uneven_pressure,itf,199255,"{""blur"": 1.21}"
images/train/uneven_pressure/ean13_007.png,train,uneven_pressure,ean13,807279103368,"{""blur"": 1.97}"
images/train/uneven_pressure/ean13_008.png,train,uneven_pressure,ean13,504481776655,"{""blur"": 2.03}"
images/train/uneven_pressure/code39_009.png,train,uneven_pressure,code39,1YS1SGFGFB,"{""blur"": 1.82}"
images/train/uneven_pressure/code128_010.png,train,uneven_pressure,code128,CB0NO39YHM,"{""blur"": 2.06}"
images/train/uneven_pressure/datamatrix_011.png,train,uneven_pressure,datamatrix,CBAXO6SRQT0,"{""blur"": 1.87}"
images/train/uneven_pressure/itf_012.png,train,uneven_pressure,itf,9552963863,"{""blur"": 1.82}"
images/train/uneven_pressure/ean8_013.png,train,uneven_pressure,ean8,5826312,"{""blur"": 1.7}"
images/train/uneven_pressure/ean13_014.png,train,uneven_pressure,ean13,311060920981,"{""blur"": 1.77}"
images/train/uneven_pressure/code39_015.png,train,uneven_pressure,code39,M8PYQDRF,"{""blur"": 2.13}"
images/train/uneven_pressure/code128_016.png,train,uneven_pressure,code128,CBSQLFE5X,"{""blur"": 2.11}"
images/train/uneven_pressure/code39_017.png,train,uneven_pressure,code39,YU2KLTALC,"{""blur"": 1.32}"
images/train/uneven_pressure/ean13_018.png,train,uneven_pressure,ean13,139080882351,"{""blur"": 2.1}"
images/train/uneven_pressure/code128_019.png,train,uneven_pressure,code128,CB9S3516ZM,"{""blur"": 1.45}"
images/train/uneven_pressure/itf_020.png,train,uneven_pressure,itf,23767694,"{""blur"": 2.02}"
images/train/uneven_pressure/code128_021.png,train,uneven_pressure,code128,CBKC6Q0S7WZ,"{""blur"": 1.23}"
images/train/uneven_pressure/ean13_022.png,train,uneven_pressure,ean13,251050537953,"{""blur"": 1.76}"
images/train/uneven_pressure/datamatrix_023.png,train,uneven_pressure,datamatrix,CB01UUMM,"{""blur"": 1.25}"
images/train/uneven_pressure/itf_024.png,train,uneven_pressure,itf,39040907,"{""blur"": 1.48}"
images/train/uneven_pressure/code128_025.png,train,uneven_pressure,code128,CBG0TRUWZF9,"{""blur"": 1.97}"
images/train/uneven_pressure/code128_026.png,train,uneven_pressure,code128,CBGBODAIGU,"{""blur"": 2.06}"
images/train/uneven_pressure/itf_027.png,train,uneven_pressure,itf,040104,"{""blur"": 1.28}"
images/train/uneven_pressure/code39_028.png,train,uneven_pressure,code39,J02H77P4,"{""blur"": 1.86}"
images/train/uneven_pressure/itf_029.png,train,uneven_pressure,itf,311703,"{""blur"": 1.21}"
images/train/uneven_pressure/itf_030.png,train,uneven_pressure,itf,5472812356,"{""blur"": 2.18}"
images/train/uneven_pressure/datamatrix_031.png,train,uneven_pressure,datamatrix,CBGJ3GHPB3LR,"{""blur"": 1.23}"
images/train/uneven_pressure/itf_032.png,train,uneven_pressure,itf,85074510,"{""blur"": 1.85}"
images/train/uneven_pressure/ean8_033.png,train,uneven_pressure,ean8,8610313,"{""blur"": 1.32}"
images/train/uneven_pressure/qr_034.png,train,uneven_pressure,qr,CBZZGOR5NKN,"{""blur"": 1.55}"
images/train/uneven_pressure/ean8_035.png,train,uneven_pressure,ean8,4325122,"{""blur"": 1.53}"
images/train/uneven_pressure/code128_036.png,train,uneven_pressure,code128,CBAW4A5P4,"{""blur"": 1.31}"
images/train/uneven_pressure/code128_037.png,train,uneven_pressure,code128,CBTV25W8,"{""blur"": 1.46}"
images/train/uneven_pressure/datamatrix_038.png,train,uneven_pressure,datamatrix,CB4HR7BJ0OJW,"{""blur"": 1.7}"
